5.650000000000000000e+01,6.709999999999999432e+01,8.040000000000000568e+01
8.670000000000000284e+01,8.779999999999999716e+01,4.039999999999999858e+01
2.750000000000000000e+01,2.860000000000000142e+01,3.180000000000000071e+01
3.220000000000000284e+01,3.839999999999999858e+01,6.350000000000000000e+01
8.000000000000000000e+01,9.100000000000000000e+01,9.329999999999999716e+01
9.290000000000000568e+01,9.020000000000000284e+01,6.000000000000000000e+01
2.750000000000000000e+01,3.450000000000000000e+01,5.289999999999999858e+01
2.000000000000000000e+01,2.080000000000000071e+01,2.469999999999999929e+01
2.900000000000000000e+01,3.529999999999999716e+01,3.760000000000000142e+01
4.239999999999999858e+01,7.250000000000000000e+01,8.940000000000000568e+01
9.329999999999999716e+01,9.329999999999999716e+01,8.940000000000000568e+01
4.670000000000000284e+01,3.329999999999999716e+01,6.709999999999999432e+01
7.800000000000000000e+01,4.939999999999999858e+01,1.610000000000000142e+01
4.589999999999999858e+01,3.689999999999999858e+01,3.489999999999999858e+01
1.409999999999999964e+01,2.939999999999999858e+01,4.270000000000000284e+01
1.689999999999999858e+01,5.920000000000000284e+01,4.389999999999999858e+01
6.000000000000000000e+01,7.529999999999999716e+01,3.760000000000000142e+01
7.020000000000000284e+01,4.270000000000000284e+01,5.689999999999999858e+01
4.239999999999999858e+01,5.960000000000000142e+01,2.550000000000000000e+01
5.729999999999999716e+01,2.750000000000000000e+01,4.039999999999999858e+01
6.750000000000000000e+01,7.570000000000000284e+01,8.079999999999999716e+01
8.240000000000000568e+01,7.690000000000000568e+01,3.650000000000000000e+01
2.000000000000000000e+01,1.880000000000000071e+01,2.239999999999999858e+01
2.200000000000000000e+01,2.310000000000000142e+01,5.960000000000000142e+01
4.589999999999999858e+01,1.800000000000000000e+01,3.760000000000000142e+01
7.179999999999999716e+01,7.959999999999999432e+01,8.470000000000000284e+01
8.000000000000000000e+01,8.779999999999999716e+01,8.470000000000000284e+01
7.370000000000000284e+01,4.710000000000000142e+01,6.550000000000000000e+01
4.979999999999999716e+01,1.880000000000000071e+01,5.570000000000000284e+01
2.780000000000000071e+01,1.730000000000000071e+01,2.119999999999999929e+01
2.939999999999999858e+01,8.270000000000000284e+01,5.760000000000000142e+01
1.409999999999999964e+01,1.960000000000000142e+01,3.689999999999999858e+01
4.389999999999999858e+01,1.450000000000000000e+01,2.200000000000000000e+01
2.669999999999999929e+01,3.760000000000000142e+01,5.020000000000000284e+01
5.289999999999999858e+01,5.329999999999999716e+01,5.289999999999999858e+01
5.450000000000000000e+01,5.450000000000000000e+01,5.410000000000000142e+01
5.489999999999999858e+01,5.370000000000000284e+01,5.410000000000000142e+01
5.370000000000000284e+01,5.410000000000000142e+01,5.450000000000000000e+01
5.450000000000000000e+01,5.450000000000000000e+01,5.489999999999999858e+01
5.529999999999999716e+01,5.410000000000000142e+01,5.450000000000000000e+01
5.489999999999999858e+01,5.450000000000000000e+01,5.410000000000000142e+01
5.370000000000000284e+01,5.410000000000000142e+01,5.329999999999999716e+01
5.410000000000000142e+01,5.370000000000000284e+01,5.370000000000000284e+01
5.329999999999999716e+01,5.450000000000000000e+01,5.410000000000000142e+01
5.370000000000000284e+01,5.370000000000000284e+01,5.410000000000000142e+01
5.410000000000000142e+01,5.370000000000000284e+01,5.370000000000000284e+01
5.410000000000000142e+01,5.329999999999999716e+01,5.329999999999999716e+01
5.410000000000000142e+01,5.329999999999999716e+01,5.370000000000000284e+01
5.410000000000000142e+01,5.410000000000000142e+01,5.370000000000000284e+01
5.370000000000000284e+01,5.370000000000000284e+01,5.370000000000000284e+01
6.350000000000000000e+01,9.220000000000000284e+01,9.220000000000000284e+01
8.820000000000000284e+01,8.779999999999999716e+01,9.409999999999999432e+01
8.629999999999999716e+01,9.179999999999999716e+01,5.839999999999999858e+01
1.730000000000000071e+01,3.729999999999999716e+01,4.160000000000000142e+01
3.879999999999999716e+01,3.489999999999999858e+01,3.760000000000000142e+01
3.920000000000000284e+01,3.839999999999999858e+01,6.859999999999999432e+01
8.159999999999999432e+01,7.920000000000000284e+01,4.470000000000000284e+01
6.239999999999999858e+01,7.100000000000000000e+01,3.760000000000000142e+01
4.079999999999999716e+01,3.760000000000000142e+01,5.370000000000000284e+01
3.689999999999999858e+01,3.920000000000000284e+01,3.610000000000000142e+01
3.960000000000000142e+01,8.470000000000000284e+01,8.550000000000000000e+01
9.020000000000000284e+01,9.529999999999999716e+01,8.820000000000000284e+01
2.510000000000000142e+01,2.819999999999999929e+01,2.900000000000000000e+01
3.220000000000000284e+01,3.729999999999999716e+01,3.800000000000000000e+01
3.570000000000000284e+01,3.729999999999999716e+01,4.239999999999999858e+01
5.179999999999999716e+01,5.250000000000000000e+01,4.629999999999999716e+01
5.060000000000000142e+01,5.020000000000000284e+01,5.060000000000000142e+01
5.410000000000000142e+01,5.529999999999999716e+01,5.370000000000000284e+01
5.450000000000000000e+01,5.450000000000000000e+01,5.410000000000000142e+01
5.370000000000000284e+01,5.370000000000000284e+01,5.410000000000000142e+01
5.370000000000000284e+01,5.410000000000000142e+01,5.450000000000000000e+01
5.450000000000000000e+01,5.450000000000000000e+01,5.450000000000000000e+01
5.410000000000000142e+01,5.450000000000000000e+01,5.450000000000000000e+01
5.410000000000000142e+01,5.489999999999999858e+01,5.450000000000000000e+01
5.410000000000000142e+01,5.450000000000000000e+01,5.450000000000000000e+01
5.329999999999999716e+01,6.670000000000000284e+01,6.270000000000000284e+01
6.629999999999999716e+01,6.629999999999999716e+01,6.979999999999999716e+01
6.670000000000000284e+01,3.760000000000000142e+01,6.270000000000000284e+01
8.390000000000000568e+01,4.979999999999999716e+01,5.100000000000000000e+01
7.020000000000000284e+01,9.059999999999999432e+01,9.140000000000000568e+01
9.329999999999999716e+01,7.020000000000000284e+01,3.139999999999999858e+01
3.019999999999999929e+01,2.860000000000000142e+01,2.310000000000000142e+01
2.939999999999999858e+01,3.410000000000000142e+01,3.220000000000000284e+01
3.529999999999999716e+01,8.940000000000000568e+01,9.609999999999999432e+01
9.650000000000000000e+01,8.509999999999999432e+01,4.820000000000000284e+01
2.630000000000000071e+01,3.220000000000000284e+01,7.609999999999999432e+01
9.490000000000000568e+01,9.650000000000000000e+01,9.650000000000000000e+01
9.650000000000000000e+01,9.529999999999999716e+01,7.020000000000000284e+01
5.370000000000000284e+01,7.570000000000000284e+01,4.350000000000000000e+01
6.079999999999999716e+01,9.409999999999999432e+01,9.609999999999999432e+01
7.529999999999999716e+01,3.689999999999999858e+01,7.100000000000000000e+01
9.250000000000000000e+01,9.290000000000000568e+01,5.689999999999999858e+01
2.200000000000000000e+01,1.650000000000000000e+01,2.669999999999999929e+01
6.750000000000000000e+01,9.329999999999999716e+01,9.570000000000000284e+01
9.609999999999999432e+01,8.120000000000000284e+01,3.800000000000000000e+01
2.310000000000000142e+01,3.879999999999999716e+01,6.000000000000000000e+01
6.239999999999999858e+01,7.879999999999999716e+01,8.859999999999999432e+01
7.729999999999999716e+01,9.179999999999999716e+01,9.409999999999999432e+01
9.450000000000000000e+01,9.450000000000000000e+01,9.450000000000000000e+01
9.370000000000000284e+01,8.629999999999999716e+01,7.220000000000000284e+01
1.880000000000000071e+01,2.750000000000000000e+01,2.669999999999999929e+01
2.310000000000000142e+01,6.750000000000000000e+01,9.020000000000000284e+01
9.250000000000000000e+01,4.979999999999999716e+01,4.589999999999999858e+01
6.470000000000000284e+01,3.410000000000000142e+01,6.310000000000000142e+01
7.650000000000000000e+01,7.329999999999999716e+01,2.669999999999999929e+01
3.250000000000000000e+01,6.820000000000000284e+01,7.570000000000000284e+01
3.139999999999999858e+01,1.689999999999999858e+01,2.389999999999999858e+01
2.589999999999999858e+01,3.060000000000000142e+01,5.960000000000000142e+01
6.160000000000000142e+01,4.670000000000000284e+01,8.550000000000000000e+01
9.329999999999999716e+01,9.329999999999999716e+01,9.329999999999999716e+01
9.329999999999999716e+01,9.329999999999999716e+01,9.370000000000000284e+01
9.290000000000000568e+01,9.329999999999999716e+01,9.179999999999999716e+01
4.820000000000000284e+01,5.760000000000000142e+01,6.350000000000000000e+01
5.450000000000000000e+01,5.020000000000000284e+01,4.039999999999999858e+01
3.879999999999999716e+01,3.729999999999999716e+01,3.329999999999999716e+01
4.160000000000000142e+01,9.529999999999999716e+01,9.609999999999999432e+01
9.570000000000000284e+01,2.080000000000000071e+01,2.750000000000000000e+01
2.860000000000000142e+01,2.860000000000000142e+01,3.139999999999999858e+01
3.329999999999999716e+01,3.289999999999999858e+01,4.270000000000000284e+01
6.039999999999999858e+01,1.800000000000000000e+01,2.119999999999999929e+01
2.630000000000000071e+01,5.220000000000000284e+01,7.329999999999999716e+01
3.650000000000000000e+01,5.650000000000000000e+01,4.550000000000000000e+01
2.310000000000000142e+01,2.669999999999999929e+01,4.710000000000000142e+01
6.750000000000000000e+01,7.490000000000000568e+01,8.709999999999999432e+01
8.040000000000000568e+01,7.490000000000000568e+01,5.220000000000000284e+01
7.250000000000000000e+01,9.329999999999999716e+01,7.450000000000000000e+01
7.800000000000000000e+01,9.179999999999999716e+01,9.329999999999999716e+01
9.100000000000000000e+01,9.020000000000000284e+01,9.020000000000000284e+01
9.220000000000000284e+01,9.450000000000000000e+01,8.820000000000000284e+01
9.059999999999999432e+01,5.450000000000000000e+01,7.140000000000000568e+01
9.409999999999999432e+01,9.409999999999999432e+01,9.329999999999999716e+01
6.590000000000000568e+01,5.179999999999999716e+01,4.429999999999999716e+01
6.389999999999999858e+01,6.310000000000000142e+01,8.270000000000000284e+01
9.450000000000000000e+01,9.490000000000000568e+01,9.490000000000000568e+01
9.490000000000000568e+01,9.450000000000000000e+01,9.450000000000000000e+01
9.450000000000000000e+01,9.490000000000000568e+01,9.609999999999999432e+01
9.250000000000000000e+01,4.900000000000000000e+01,2.350000000000000000e+01
6.750000000000000000e+01,9.020000000000000284e+01,9.490000000000000568e+01
9.609999999999999432e+01,9.609999999999999432e+01,9.570000000000000284e+01
9.450000000000000000e+01,9.490000000000000568e+01,9.490000000000000568e+01
5.179999999999999716e+01,2.039999999999999858e+01,2.430000000000000071e+01
2.980000000000000071e+01,3.729999999999999716e+01,4.239999999999999858e+01
7.290000000000000568e+01,8.779999999999999716e+01,7.179999999999999716e+01
6.900000000000000000e+01,8.779999999999999716e+01,8.940000000000000568e+01
8.979999999999999716e+01,9.020000000000000284e+01,9.059999999999999432e+01
9.059999999999999432e+01,9.140000000000000568e+01,9.370000000000000284e+01
9.409999999999999432e+01,9.140000000000000568e+01,9.329999999999999716e+01
9.100000000000000000e+01,2.669999999999999929e+01,1.880000000000000071e+01
1.730000000000000071e+01,2.080000000000000071e+01,2.000000000000000000e+01
2.510000000000000142e+01,1.880000000000000071e+01,2.119999999999999929e+01
2.430000000000000071e+01,6.709999999999999432e+01,9.370000000000000284e+01
9.609999999999999432e+01,9.609999999999999432e+01,9.650000000000000000e+01
9.690000000000000568e+01,9.650000000000000000e+01,9.609999999999999432e+01
9.529999999999999716e+01,9.490000000000000568e+01,9.529999999999999716e+01
9.329999999999999716e+01,9.450000000000000000e+01,9.450000000000000000e+01
9.409999999999999432e+01,8.470000000000000284e+01,8.000000000000000000e+01
9.020000000000000284e+01,9.290000000000000568e+01,9.250000000000000000e+01
8.979999999999999716e+01,4.160000000000000142e+01,1.960000000000000142e+01
1.610000000000000142e+01,2.589999999999999858e+01,2.780000000000000071e+01
2.750000000000000000e+01,1.689999999999999858e+01,1.730000000000000071e+01
2.510000000000000142e+01,5.020000000000000284e+01,6.039999999999999858e+01
6.079999999999999716e+01,6.160000000000000142e+01,5.839999999999999858e+01
5.689999999999999858e+01,6.079999999999999716e+01,6.160000000000000142e+01
6.160000000000000142e+01,6.590000000000000568e+01,6.750000000000000000e+01
6.820000000000000284e+01,5.489999999999999858e+01,4.350000000000000000e+01
3.060000000000000142e+01,2.669999999999999929e+01,2.630000000000000071e+01
2.350000000000000000e+01,3.689999999999999858e+01,3.250000000000000000e+01
2.080000000000000071e+01,1.650000000000000000e+01,2.750000000000000000e+01
2.780000000000000071e+01,2.669999999999999929e+01,2.589999999999999858e+01
2.589999999999999858e+01,2.589999999999999858e+01,2.550000000000000000e+01
2.160000000000000142e+01,2.080000000000000071e+01,3.650000000000000000e+01
5.570000000000000284e+01,6.000000000000000000e+01,4.670000000000000284e+01
5.689999999999999858e+01,3.100000000000000000e+01,2.510000000000000142e+01
2.630000000000000071e+01,3.610000000000000142e+01,5.139999999999999858e+01
3.250000000000000000e+01,2.080000000000000071e+01,1.290000000000000036e+01
2.630000000000000071e+01,4.550000000000000000e+01,3.489999999999999858e+01
1.369999999999999929e+01,2.310000000000000142e+01,2.589999999999999858e+01
2.589999999999999858e+01,2.589999999999999858e+01,2.750000000000000000e+01
2.750000000000000000e+01,2.550000000000000000e+01,2.550000000000000000e+01
2.510000000000000142e+01,2.469999999999999929e+01,2.469999999999999929e+01
2.310000000000000142e+01,2.589999999999999858e+01,5.100000000000000000e+01
4.710000000000000142e+01,4.120000000000000284e+01,4.550000000000000000e+01
4.389999999999999858e+01,1.530000000000000071e+01,1.919999999999999929e+01
2.589999999999999858e+01,2.550000000000000000e+01,2.550000000000000000e+01
2.119999999999999929e+01,3.570000000000000284e+01,2.310000000000000142e+01
3.410000000000000142e+01,4.550000000000000000e+01,4.589999999999999858e+01
4.200000000000000000e+01,2.980000000000000071e+01,1.450000000000000000e+01
1.760000000000000142e+01,2.589999999999999858e+01,1.880000000000000071e+01
1.919999999999999929e+01,2.000000000000000000e+01,2.000000000000000000e+01
1.409999999999999964e+01,1.650000000000000000e+01,1.650000000000000000e+01
1.330000000000000071e+01,2.160000000000000142e+01,2.819999999999999929e+01
2.860000000000000142e+01,2.710000000000000142e+01,2.669999999999999929e+01
2.310000000000000142e+01,2.630000000000000071e+01,3.100000000000000000e+01
4.820000000000000284e+01,3.250000000000000000e+01,3.060000000000000142e+01
3.610000000000000142e+01,4.079999999999999716e+01,4.389999999999999858e+01
4.429999999999999716e+01,4.470000000000000284e+01,4.750000000000000000e+01
4.860000000000000142e+01,4.939999999999999858e+01,6.079999999999999716e+01
9.059999999999999432e+01,9.220000000000000284e+01,9.140000000000000568e+01
9.140000000000000568e+01,7.570000000000000284e+01,2.780000000000000071e+01
1.369999999999999929e+01,2.389999999999999858e+01,2.469999999999999929e+01
2.430000000000000071e+01,2.350000000000000000e+01,2.310000000000000142e+01
2.389999999999999858e+01,3.329999999999999716e+01,4.860000000000000142e+01
2.550000000000000000e+01,5.100000000000000000e+01,7.140000000000000568e+01
8.470000000000000284e+01,9.179999999999999716e+01,9.370000000000000284e+01
9.450000000000000000e+01,9.140000000000000568e+01,6.470000000000000284e+01
4.820000000000000284e+01,5.289999999999999858e+01,6.239999999999999858e+01
6.160000000000000142e+01,2.860000000000000142e+01,2.469999999999999929e+01
5.250000000000000000e+01,5.450000000000000000e+01,2.510000000000000142e+01
2.350000000000000000e+01,5.060000000000000142e+01,1.760000000000000142e+01
2.119999999999999929e+01,2.389999999999999858e+01,2.350000000000000000e+01
2.200000000000000000e+01,2.669999999999999929e+01,1.650000000000000000e+01
2.200000000000000000e+01,3.960000000000000142e+01,6.239999999999999858e+01
4.270000000000000284e+01,6.000000000000000000e+01,3.250000000000000000e+01
2.750000000000000000e+01,4.039999999999999858e+01,3.529999999999999716e+01
4.200000000000000000e+01,3.650000000000000000e+01,3.689999999999999858e+01
2.860000000000000142e+01,3.570000000000000284e+01,4.589999999999999858e+01
5.139999999999999858e+01,6.239999999999999858e+01,6.389999999999999858e+01
6.389999999999999858e+01,5.689999999999999858e+01,3.250000000000000000e+01
2.239999999999999858e+01,3.250000000000000000e+01,5.329999999999999716e+01
7.020000000000000284e+01,8.670000000000000284e+01,8.900000000000000000e+01
8.040000000000000568e+01,6.550000000000000000e+01,5.839999999999999858e+01
5.879999999999999716e+01,5.650000000000000000e+01,3.410000000000000142e+01
5.879999999999999716e+01,2.389999999999999858e+01,1.730000000000000071e+01
2.350000000000000000e+01,1.450000000000000000e+01,5.529999999999999716e+01
7.450000000000000000e+01,7.529999999999999716e+01,7.690000000000000568e+01
8.079999999999999716e+01,8.670000000000000284e+01,9.329999999999999716e+01
9.329999999999999716e+01,9.329999999999999716e+01,9.290000000000000568e+01
9.329999999999999716e+01,8.270000000000000284e+01,5.329999999999999716e+01
1.760000000000000142e+01,2.310000000000000142e+01,2.550000000000000000e+01
2.039999999999999858e+01,1.689999999999999858e+01,1.960000000000000142e+01
2.819999999999999929e+01,3.289999999999999858e+01,4.589999999999999858e+01
5.529999999999999716e+01,2.430000000000000071e+01,1.530000000000000071e+01
1.290000000000000036e+01,1.839999999999999858e+01,3.410000000000000142e+01
4.000000000000000000e+01,1.880000000000000071e+01,2.389999999999999858e+01
2.819999999999999929e+01,3.329999999999999716e+01,3.920000000000000284e+01
4.670000000000000284e+01,4.710000000000000142e+01,5.489999999999999858e+01
6.239999999999999858e+01,2.819999999999999929e+01,1.730000000000000071e+01
5.689999999999999858e+01,9.409999999999999432e+01,9.450000000000000000e+01
9.329999999999999716e+01,6.270000000000000284e+01,4.079999999999999716e+01
2.080000000000000071e+01,4.079999999999999716e+01,4.310000000000000142e+01
5.879999999999999716e+01,5.410000000000000142e+01,3.610000000000000142e+01
1.569999999999999929e+01,1.610000000000000142e+01,3.729999999999999716e+01
4.589999999999999858e+01,6.470000000000000284e+01,6.779999999999999716e+01
6.509999999999999432e+01,7.250000000000000000e+01,5.879999999999999716e+01
1.650000000000000000e+01,2.269999999999999929e+01,3.180000000000000071e+01
1.530000000000000071e+01,1.880000000000000071e+01,2.550000000000000000e+01
2.510000000000000142e+01,2.469999999999999929e+01,2.389999999999999858e+01
3.370000000000000284e+01,2.980000000000000071e+01,3.060000000000000142e+01
3.650000000000000000e+01,1.569999999999999929e+01,4.310000000000000142e+01
7.290000000000000568e+01,7.759999999999999432e+01,7.570000000000000284e+01
4.670000000000000284e+01,1.530000000000000071e+01,2.269999999999999929e+01
3.329999999999999716e+01,5.410000000000000142e+01,3.370000000000000284e+01
2.669999999999999929e+01,1.960000000000000142e+01,1.730000000000000071e+01
2.469999999999999929e+01,2.550000000000000000e+01,2.430000000000000071e+01
2.510000000000000142e+01,3.800000000000000000e+01,4.510000000000000142e+01
4.550000000000000000e+01,5.060000000000000142e+01,6.859999999999999432e+01
5.760000000000000142e+01,1.689999999999999858e+01,2.119999999999999929e+01
2.469999999999999929e+01,2.000000000000000000e+01,3.570000000000000284e+01
7.690000000000000568e+01,8.200000000000000000e+01,7.800000000000000000e+01
7.329999999999999716e+01,5.220000000000000284e+01,2.160000000000000142e+01
1.650000000000000000e+01,2.200000000000000000e+01,2.630000000000000071e+01
3.450000000000000000e+01,3.729999999999999716e+01,4.429999999999999716e+01
