4.550000000000000000e+01,2.200000000000000000e+01,2.780000000000000071e+01
3.019999999999999929e+01,2.900000000000000000e+01,2.900000000000000000e+01
3.250000000000000000e+01,4.239999999999999858e+01,4.710000000000000142e+01
5.729999999999999716e+01,5.689999999999999858e+01,5.489999999999999858e+01
5.529999999999999716e+01,5.570000000000000284e+01,5.729999999999999716e+01
5.800000000000000000e+01,5.650000000000000000e+01,5.570000000000000284e+01
5.729999999999999716e+01,5.839999999999999858e+01,5.839999999999999858e+01
5.650000000000000000e+01,5.450000000000000000e+01,5.250000000000000000e+01
4.979999999999999716e+01,5.020000000000000284e+01,5.800000000000000000e+01
5.410000000000000142e+01,4.979999999999999716e+01,3.610000000000000142e+01
3.960000000000000142e+01,3.019999999999999929e+01,2.389999999999999858e+01
2.350000000000000000e+01,2.939999999999999858e+01,3.410000000000000142e+01
3.879999999999999716e+01,5.370000000000000284e+01,3.689999999999999858e+01
2.939999999999999858e+01,3.410000000000000142e+01,4.670000000000000284e+01
3.650000000000000000e+01,2.669999999999999929e+01,3.100000000000000000e+01
4.039999999999999858e+01,4.389999999999999858e+01,2.630000000000000071e+01
3.060000000000000142e+01,3.180000000000000071e+01,3.410000000000000142e+01
3.839999999999999858e+01,4.429999999999999716e+01,4.900000000000000000e+01
4.750000000000000000e+01,4.589999999999999858e+01,4.039999999999999858e+01
3.529999999999999716e+01,3.329999999999999716e+01,2.980000000000000071e+01
2.589999999999999858e+01,3.139999999999999858e+01,3.839999999999999858e+01
4.200000000000000000e+01,4.820000000000000284e+01,5.100000000000000000e+01
5.020000000000000284e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.750000000000000000e+01,4.750000000000000000e+01
4.750000000000000000e+01,5.020000000000000284e+01,4.779999999999999716e+01
4.350000000000000000e+01,4.939999999999999858e+01,7.370000000000000284e+01
5.960000000000000142e+01,6.270000000000000284e+01,8.270000000000000284e+01
8.040000000000000568e+01,8.000000000000000000e+01,9.020000000000000284e+01
8.590000000000000568e+01,2.119999999999999929e+01,4.670000000000000284e+01
8.979999999999999716e+01,9.220000000000000284e+01,3.529999999999999716e+01
5.020000000000000284e+01,9.329999999999999716e+01,5.289999999999999858e+01
1.839999999999999858e+01,2.750000000000000000e+01,2.819999999999999929e+01
2.239999999999999858e+01,2.860000000000000142e+01,2.860000000000000142e+01
2.550000000000000000e+01,2.780000000000000071e+01,2.939999999999999858e+01
3.139999999999999858e+01,3.529999999999999716e+01,3.689999999999999858e+01
3.610000000000000142e+01,3.019999999999999929e+01,3.450000000000000000e+01
3.610000000000000142e+01,2.269999999999999929e+01,2.860000000000000142e+01
3.139999999999999858e+01,3.250000000000000000e+01,3.180000000000000071e+01
6.750000000000000000e+01,3.689999999999999858e+01,2.589999999999999858e+01
2.669999999999999929e+01,3.019999999999999929e+01,3.570000000000000284e+01
2.310000000000000142e+01,2.630000000000000071e+01,6.200000000000000000e+01
7.220000000000000284e+01,6.079999999999999716e+01,5.529999999999999716e+01
5.960000000000000142e+01,5.410000000000000142e+01,5.329999999999999716e+01
3.489999999999999858e+01,2.160000000000000142e+01,2.589999999999999858e+01
2.630000000000000071e+01,1.960000000000000142e+01,1.569999999999999929e+01
1.569999999999999929e+01,1.530000000000000071e+01,2.469999999999999929e+01
2.710000000000000142e+01,2.900000000000000000e+01,5.410000000000000142e+01
7.370000000000000284e+01,9.290000000000000568e+01,9.450000000000000000e+01
9.450000000000000000e+01,5.179999999999999716e+01,4.350000000000000000e+01
6.429999999999999716e+01,7.179999999999999716e+01,5.450000000000000000e+01
1.760000000000000142e+01,1.800000000000000000e+01,1.760000000000000142e+01
1.760000000000000142e+01,2.750000000000000000e+01,2.630000000000000071e+01
2.310000000000000142e+01,2.939999999999999858e+01,3.879999999999999716e+01
4.510000000000000142e+01,4.470000000000000284e+01,4.589999999999999858e+01
4.589999999999999858e+01,4.710000000000000142e+01,4.710000000000000142e+01
4.779999999999999716e+01,4.779999999999999716e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.750000000000000000e+01,4.750000000000000000e+01
4.750000000000000000e+01,4.779999999999999716e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.779999999999999716e+01,4.750000000000000000e+01
4.779999999999999716e+01,4.750000000000000000e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.750000000000000000e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.779999999999999716e+01,4.779999999999999716e+01
4.820000000000000284e+01,4.779999999999999716e+01,4.820000000000000284e+01
4.779999999999999716e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.779999999999999716e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.779999999999999716e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.779999999999999716e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.860000000000000142e+01
4.860000000000000142e+01,4.860000000000000142e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.860000000000000142e+01,4.860000000000000142e+01
4.860000000000000142e+01,4.820000000000000284e+01,4.860000000000000142e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.779999999999999716e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.779999999999999716e+01
4.820000000000000284e+01,4.820000000000000284e+01,4.820000000000000284e+01
4.779999999999999716e+01,4.779999999999999716e+01,4.779999999999999716e+01
4.750000000000000000e+01,4.779999999999999716e+01,4.750000000000000000e+01
4.750000000000000000e+01,4.779999999999999716e+01,4.750000000000000000e+01
4.779999999999999716e+01,4.750000000000000000e+01,4.629999999999999716e+01
5.920000000000000284e+01,5.329999999999999716e+01,5.450000000000000000e+01
5.760000000000000142e+01,5.329999999999999716e+01,1.800000000000000000e+01
2.469999999999999929e+01,4.039999999999999858e+01,6.470000000000000284e+01
3.220000000000000284e+01,3.289999999999999858e+01,5.800000000000000000e+01
6.900000000000000000e+01,5.800000000000000000e+01,6.270000000000000284e+01
8.779999999999999716e+01,8.940000000000000568e+01,9.140000000000000568e+01
8.159999999999999432e+01,6.900000000000000000e+01,2.080000000000000071e+01
3.920000000000000284e+01,5.920000000000000284e+01,6.590000000000000568e+01
3.529999999999999716e+01,1.610000000000000142e+01,6.200000000000000000e+01
